id;Class;Level;Area (km²)
1450;Agricultural;Refinement3_Edited;0.0008071205744
1451;Agricultural;Refinement3_Edited;0.0003770223091
1452;Buildings/Urban;Refinement3_Edited;0.006471606239
1453;Agricultural;Refinement3_Edited;0.01472400232
1454;Forest/Scrub;Refinement3_Edited;0.01259089794
1455;Agricultural;Refinement3_Edited;8.327434498e-05
1456;Forest/Scrub;Refinement3_Edited;7.686862614e-05
1457;Agricultural;Refinement3_Edited;0.03121506793
1458;Forest/Scrub;Refinement3_Edited;0.0001226237607
1459;Forest/Scrub;Refinement3_Edited;0.008580002841
1460;Forest/Scrub;Refinement3_Edited;0.007426058346
1461;Agricultural;Refinement3_Edited;0.01439182004
1462;Agricultural;Refinement3_Edited;0.06169073289
1463;Forest/Scrub;Refinement3_Edited;7.595352344e-05
1464;Roads/Railroad;Refinement3_Edited;0.01000024222
1465;Agricultural;Refinement3_Edited;0.01757820761
1466;Forest/Scrub;Refinement3_Edited;0.02381371736
1467;Forest/Scrub;Refinement3_Edited;0.003464578792
1468;Forest/Scrub;Refinement3_Edited;0.000193086668
1469;Roads/Railroad;Refinement3_Edited;0.0006076281876
1470;Buildings/Urban;Refinement3_Edited;0.001894262573
1471;Agricultural;Refinement3_Edited;0.009342283384
1472;Agricultural;Refinement3_Edited;0.00479971362
1473;Forest/Scrub;Refinement3_Edited;0.03245594718
1474;Agricultural;Refinement3_Edited;0.02210247532
1475;Agricultural;Refinement3_Edited;0.00133604993
1476;Agricultural;Refinement3_Edited;0.0005307595614
1477;Agricultural;Refinement3_Edited;0.0001821054357
1478;Agricultural;Refinement3_Edited;0.0009343198486
1479;Agricultural;Refinement3_Edited;0.0001756997169
1480;Agricultural;Refinement3_Edited;0.0009974619344
1481;Forest/Scrub;Refinement3_Edited;0.0003989847738
1482;Agricultural;Refinement3_Edited;0.0185921414
1483;Agricultural;Refinement3_Edited;0.0790657877
1484;Agricultural;Refinement3_Edited;0.0028212616
1485;Forest/Scrub;Refinement3_Edited;0.06248504202
1486;Agricultural;Refinement3_Edited;0.0006030526741
1487;Water;Refinement3_Edited;0.003411502836
1488;Forest/Scrub;Refinement3_Edited;0.004578258769
1489;Forest/Scrub;Refinement3_Edited;0.004370530457
1490;Forest/Scrub;Refinement3_Edited;0.00021413403
1491;Forest/Scrub;Refinement3_Edited;0.007723466721
1492;Agricultural;Refinement3_Edited;0.00602686633
1493;Agricultural;Refinement3_Edited;0.0004200321357
1494;Forest/Scrub;Refinement3_Edited;0.006613447156
1495;Forest/Scrub;Refinement3_Edited;0.002921922896
1496;Buildings/Urban;Refinement3_Edited;0.006109225572
1497;Agricultural;Refinement3_Edited;0.00873923071
1498;Agricultural;Refinement3_Edited;0.0009306594379
1499;Buildings/Urban;Refinement3_Edited;0.003036310732
1500;Agricultural;Refinement3_Edited;0.01686808792
1501;Forest/Scrub;Refinement3_Edited;7.961393421e-05
1502;Forest/Scrub;Refinement3_Edited;0.0007869883152
1503;Forest/Scrub;Refinement3_Edited;0.0002159642353
1504;Forest/Scrub;Refinement3_Edited;0.001352521779
1505;Roads/Railroad;Refinement3_Edited;0.0001079821177
1506;Forest/Scrub;Refinement3_Edited;0.002451560112
1507;Forest/Scrub;Refinement3_Edited;0.0003532296392
1508;Forest/Scrub;Refinement3_Edited;8.14441396e-05
1509;Agricultural;Refinement3_Edited;0.001315917671
1510;Agricultural;Refinement3_Edited;0.003587202553
1511;Forest/Scrub;Refinement3_Edited;0.0002278605703
1512;Forest/Scrub;Refinement3_Edited;5.856657229e-05
1513;Roads/Railroad;Refinement3_Edited;0.0004438248057
1514;Buildings/Urban;Refinement3_Edited;0.002120292938
1515;Forest/Scrub;Refinement3_Edited;0.0009992921398
1516;Forest/Scrub;Refinement3_Edited;0.006913600839
1517;Buildings/Urban;Refinement3_Edited;0.001649930154
1518;Forest/Scrub;Refinement3_Edited;0.0003129651207
1519;Agricultural;Refinement3_Edited;0.0243060426
1520;Forest/Scrub;Refinement3_Edited;0.0001299445823
1521;Agricultural;Refinement3_Edited;0.0003605504607
1522;Forest/Scrub;Refinement3_Edited;0.04413540284
1523;Forest/Scrub;Refinement3_Edited;0.04986943631
1524;Agricultural;Refinement3_Edited;0.001485211669
1525;Forest/Scrub;Refinement3_Edited;0.008455548875
1526;Buildings/Urban;Refinement3_Edited;0.01746748019
1527;Buildings/Urban;Refinement3_Edited;0.002320700427
1528;Forest/Scrub;Refinement3_Edited;0.001651760359
1529;Forest/Scrub;Refinement3_Edited;0.000154652355
1530;Forest/Scrub;Refinement3_Edited;0.0001317747877
1531;Buildings/Urban;Refinement3_Edited;0.0001555674577
1532;Agricultural;Refinement3_Edited;0.0007137800998
1533;Forest/Scrub;Refinement3_Edited;0.0002196246461
1534;Agricultural;Refinement3_Edited;0.0004154566222
1535;Forest/Scrub;Refinement3_Edited;0.0001271992742
1536;Agricultural;Refinement3_Edited;0.0003019838884
1537;Buildings/Urban;Refinement3_Edited;0.001426645097
1538;Agricultural;Refinement3_Edited;0.004645976368
1539;Buildings/Urban;Refinement3_Edited;0.0006387416791
1540;Forest/Scrub;Refinement3_Edited;0.0001299445823
1541;Forest/Scrub;Refinement3_Edited;0.008847212827
1542;Agricultural;Refinement3_Edited;0.188
1543;Roads/Railroad;Refinement3_Edited;2.653797807e-05
1544;Buildings/Urban;Refinement3_Edited;0.003444446533
1545;Forest/Scrub;Refinement3_Edited;0.0001720393061
1546;Agricultural;Refinement3_Edited;0.02604016221
1547;Forest/Scrub;Refinement3_Edited;0.003679627925
1548;Forest/Scrub;Refinement3_Edited;0.001599599506
1549;Forest/Scrub;Refinement3_Edited;0.0001555674577
1550;Forest/Scrub;Refinement3_Edited;3.843431307e-05
1551;Buildings/Urban;Refinement3_Edited;0.004147245401
1552;Forest/Scrub;Refinement3_Edited;0.0001125576311
1553;Forest/Scrub;Refinement3_Edited;0.002062641468
1554;Agricultural;Refinement3_Edited;0.0008391491687
1555;Agricultural;Refinement3_Edited;0.1727696
1556;Agricultural;Refinement3_Edited;0.0001226237607
1557;Agricultural;Refinement3_Edited;0.02086434138
1558;Forest/Scrub;Refinement3_Edited;0.0004099660061
1559;Forest/Scrub;Refinement3_Edited;0.01109562014
1560;Forest/Scrub;Refinement3_Edited;0.0001271992742
1561;Forest/Scrub;Refinement3_Edited;0.0002891724507
1562;Forest/Scrub;Refinement3_Edited;0.001501683518
1563;Forest/Scrub;Refinement3_Edited;0.002011395717
1564;Agricultural;Refinement3_Edited;0.08000559816
1565;Agricultural;Refinement3_Edited;0.003722637751
1566;Agricultural;Refinement3_Edited;0.02220679703
1567;Forest/Scrub;Refinement3_Edited;0.0009453010809
1568;Forest/Scrub;Refinement3_Edited;0.00308298097
1569;Forest/Scrub;Refinement3_Edited;0.05048804573
1570;Forest/Scrub;Refinement3_Edited;0.0001354351984
1571;Forest/Scrub;Refinement3_Edited;0.0002727006022
1572;Forest/Scrub;Refinement3_Edited;7.686862614e-05
1573;Roads/Railroad;Refinement3_Edited;0.0001107274257
1574;Agricultural;Refinement3_Edited;0.0004154566222
1575;Agricultural;Refinement3_Edited;0.0002461626242
1576;Forest/Scrub;Refinement3_Edited;0.0001976621815
1577;Forest/Scrub;Refinement3_Edited;9.791598805e-05
1578;Buildings/Urban;Refinement3_Edited;0.001330559314
1579;Forest/Scrub;Refinement3_Edited;0.0002562287538
1580;Agricultural;Refinement3_Edited;0.0001638033819
1581;Agricultural;Refinement3_Edited;0.007017007443
1582;Agricultural;Refinement3_Edited;0.0133238952
1583;Forest/Scrub;Refinement3_Edited;0.0699202514
1584;Agricultural;Refinement3_Edited;0.0006607041437
1585;Roads/Railroad;Refinement3_Edited;0.003484711052
1586;Forest/Scrub;Refinement3_Edited;0.0176742934
1587;Water;Refinement3_Edited;0.00431013368
1588;Agricultural;Refinement3_Edited;0.0009873958048
1589;Agricultural;Refinement3_Edited;0.0001674637927
1590;Forest/Scrub;Refinement3_Edited;0.0001775299223
1591;Forest/Scrub;Refinement3_Edited;0.008170036835
1592;Forest/Scrub;Refinement3_Edited;0.001223492299
1593;Buildings/Urban;Refinement3_Edited;0.001003867653
1594;Roads/Railroad;Refinement3_Edited;0.001275653153
1595;Forest/Scrub;Refinement3_Edited;0.0009297443352
1596;Forest/Scrub;Refinement3_Edited;0.0004172868276
1597;Roads/Railroad;Refinement3_Edited;0.005652589329
1598;Buildings/Urban;Refinement3_Edited;0.002381097205
1599;Water;Refinement3_Edited;0.006114716189
1600;Forest/Scrub;Refinement3_Edited;0.03091582935
1601;Forest/Scrub;Refinement3_Edited;0.007363831363
1602;Agricultural;Refinement3_Edited;0.02871043186
1603;Forest/Scrub;Refinement3_Edited;0.005177651032
1604;Agricultural;Refinement3_Edited;0.002182519921
1605;Forest/Scrub;Refinement3_Edited;0.0001610580738
1606;Forest/Scrub;Refinement3_Edited;0.006392907407
1607;Agricultural;Refinement3_Edited;0.2706
1608;Forest/Scrub;Refinement3_Edited;0.005137386513
1609;Agricultural;Refinement3_Edited;0.0001519070469
1610;Forest/Scrub;Refinement3_Edited;0.01403309978
1611;Forest/Scrub;Refinement3_Edited;0.01297249576
1612;Agricultural;Refinement3_Edited;0.03560390044
1613;Forest/Scrub;Refinement3_Edited;0.001583127657
1614;Forest/Scrub;Refinement3_Edited;0.000228775673
1615;Roads/Railroad;Refinement3_Edited;0.0001656335873
1616;Forest/Scrub;Refinement3_Edited;0.001860403773
1617;Forest/Scrub;Refinement3_Edited;0.0001180482473
1618;Forest/Scrub;Refinement3_Edited;0.007055441756
1619;Forest/Scrub;Refinement3_Edited;0.009049450522
1620;Agricultural;Refinement3_Edited;0.0002580589592
1621;Agricultural;Refinement3_Edited;0.008143498857
1622;Forest/Scrub;Refinement3_Edited;0.0001098123231
1623;Roads/Railroad;Refinement3_Edited;0.0001638033819
1624;Forest/Scrub;Refinement3_Edited;0.01842010209
1625;Forest/Scrub;Refinement3_Edited;7.778372883e-05
1626;Forest/Scrub;Refinement3_Edited;8.14441396e-05
1627;Water;Refinement3_Edited;0.004721014789
1628;Agricultural;Refinement3_Edited;0.0008913100221
1629;Agricultural;Refinement3_Edited;0.0006204396252
1630;Agricultural;Refinement3_Edited;0.001516325161
1631;Buildings/Urban;Refinement3_Edited;0.003164425109
1632;Forest/Scrub;Refinement3_Edited;0.00102308481
1633;Agricultural;Refinement3_Edited;0.10144
1634;Agricultural;Refinement3_Edited;0.0007448935914
1635;Agricultural;Refinement3_Edited;0.01117340387
1636;Forest/Scrub;Refinement3_Edited;0.0001720393061
1637;Forest/Scrub;Refinement3_Edited;0.0003028989911
1638;Buildings/Urban;Refinement3_Edited;0.004870176527
1639;Forest/Scrub;Refinement3_Edited;0.01815563741
1640;Forest/Scrub;Refinement3_Edited;0.0001509919442
1641;Forest/Scrub;Refinement3_Edited;0.0002919177588
1642;Forest/Scrub;Refinement3_Edited;0.000154652355
1643;Forest/Scrub;Refinement3_Edited;0.0002745308076
1644;Agricultural;Refinement3_Edited;0.001435796124
1645;Buildings/Urban;Refinement3_Edited;0.005307595614
1646;Agricultural;Refinement3_Edited;0.001626137484
1647;Buildings/Urban;Refinement3_Edited;0.001409258146
1648;Agricultural;Refinement3_Edited;0.0002342662892
1649;Forest/Scrub;Refinement3_Edited;0.0261728521
1650;Agricultural;Refinement3_Edited;0.005091631379
1651;Agricultural;Refinement3_Edited;0.0004493154218
1652;Forest/Scrub;Refinement3_Edited;0.006404803742
1653;Buildings/Urban;Refinement3_Edited;0.002836818346
1654;Forest/Scrub;Refinement3_Edited;0.0003889186441
1655;Forest/Scrub;Refinement3_Edited;0.0002598891646
1656;Roads/Railroad;Refinement3_Edited;0.0002434173161
1657;Forest/Scrub;Refinement3_Edited;0.001639864024
1658;Forest/Scrub;Refinement3_Edited;0.01230081039
1659;Agricultural;Refinement3_Edited;0.04239304731
1660;Forest/Scrub;Refinement3_Edited;0.0003157104288
1661;Buildings/Urban;Refinement3_Edited;0.0007961393421
1662;Agricultural;Refinement3_Edited;0.0005152028157
1663;Agricultural;Refinement3_Edited;0.002921922896
1664;Buildings/Urban;Refinement3_Edited;0.001232643326
1665;Forest/Scrub;Refinement3_Edited;0.02637234448
1666;Agricultural;Refinement3_Edited;0.0003431635095
1667;Forest/Scrub;Refinement3_Edited;0.0002955781695
1668;Agricultural;Refinement3_Edited;0.0003733618984
1669;Agricultural;Refinement3_Edited;0.0001638033819
1670;Agricultural;Refinement3_Edited;0.02100892761
1671;Forest/Scrub;Refinement3_Edited;0.0001912564626
1672;Agricultural;Refinement3_Edited;0.003066509121
1673;Agricultural;Refinement3_Edited;0.002067216981
1674;Forest/Scrub;Refinement3_Edited;0.0003587202553
1675;Agricultural;Refinement3_Edited;0.003119585077
1676;Forest/Scrub;Refinement3_Edited;0.0001766148196
1677;Agricultural;Refinement3_Edited;0.01125484801
1678;Agricultural;Refinement3_Edited;0.006812939543
1679;Forest/Scrub;Refinement3_Edited;0.000216879338
1680;Buildings/Urban;Refinement3_Edited;0.03060652464
1681;Agricultural;Refinement3_Edited;0.03906664903
1682;Forest/Scrub;Refinement3_Edited;0.004839978139
1683;Agricultural;Refinement3_Edited;0.0850825879
1684;Forest/Scrub;Refinement3_Edited;0.0004465701137
1685;Agricultural;Refinement3_Edited;0.0003825129253
1686;Forest/Scrub;Refinement3_Edited;0.000514287713
1687;Forest/Scrub;Refinement3_Edited;0.0003431635095
1688;Forest/Scrub;Refinement3_Edited;0.00433392635
1689;Agricultural;Refinement3_Edited;0.0009535370052
1690;Forest/Scrub;Refinement3_Edited;0.0001775299223
1691;Agricultural;Refinement3_Edited;0.0001107274257
1692;Forest/Scrub;Refinement3_Edited;0.08426082568
1693;Forest/Scrub;Refinement3_Edited;0.0006771759922
1694;Forest/Scrub;Refinement3_Edited;0.0001034066042
1695;Forest/Scrub;Refinement3_Edited;0.0117261259
1696;Agricultural;Refinement3_Edited;0.08519240022
1697;Agricultural;Refinement3_Edited;0.009754079595
1698;Forest/Scrub;Refinement3_Edited;0.003242208838
1699;Forest/Scrub;Refinement3_Edited;0.001267417229
1700;Forest/Scrub;Refinement3_Edited;4.57551346e-05
1701;Agricultural;Refinement3_Edited;0.0007211009214
1702;Agricultural;Refinement3_Edited;0.007439784887
1703;Forest/Scrub;Refinement3_Edited;0.01438175391
1704;Forest/Scrub;Refinement3_Edited;0.002242916698
1705;Agricultural;Refinement3_Edited;4.026451845e-05
1706;Agricultural;Refinement3_Edited;0.0008208471148
1707;Forest/Scrub;Refinement3_Edited;0.01592644725
1708;Agricultural;Refinement3_Edited;0.002127613759
1709;Agricultural;Refinement3_Edited;0.02463273427
1710;Forest/Scrub;Refinement3_Edited;0.0002388418026
1711;Forest/Scrub;Refinement3_Edited;8.601965306e-05
1712;Forest/Scrub;Refinement3_Edited;0.004197576049
1713;Agricultural;Refinement3_Edited;0.01898106004
1714;Agricultural;Refinement3_Edited;0.16
1715;Forest/Scrub;Refinement3_Edited;0.0002662948834
1716;Forest/Scrub;Refinement3_Edited;0.0003614655634
1717;Water;Refinement3_Edited;0.008432671308
1718;Forest/Scrub;Refinement3_Edited;0.0003779374118
1719;Buildings/Urban;Refinement3_Edited;0.001271077639
1720;Buildings/Urban;Refinement3_Edited;0.003151613672
1721;Agricultural;Refinement3_Edited;0.003989847738
1722;Agricultural;Refinement3_Edited;0.0001134727338
1723;Forest/Scrub;Refinement3_Edited;0.0001244539661
1724;Forest/Scrub;Refinement3_Edited;0.04674253041
1725;Agricultural;Refinement3_Edited;0.002625429624
1726;Roads/Railroad;Refinement3_Edited;0.01896550329
1727;Forest/Scrub;Refinement3_Edited;0.0006131188037
1728;Agricultural;Refinement3_Edited;0.05581943401
1729;Forest/Scrub;Refinement3_Edited;0.04179457015
1730;Forest/Scrub;Refinement3_Edited;0.01481276728
1731;Agricultural;Refinement3_Edited;0.003275152535
1732;Forest/Scrub;Refinement3_Edited;0.0004996460699
1733;Agricultural;Refinement3_Edited;0.0007860732125
1734;Forest/Scrub;Refinement3_Edited;0.001212511067
1735;Forest/Scrub;Refinement3_Edited;0.02116449506
1736;Agricultural;Refinement3_Edited;0.01340076382
1737;Agricultural;Refinement3_Edited;0.02265794266
1738;Agricultural;Refinement3_Edited;0.0004035602872
1739;Forest/Scrub;Refinement3_Edited;6.222698306e-05
1740;Forest/Scrub;Refinement3_Edited;8.784985844e-05
1741;Agricultural;Refinement3_Edited;0.008845382622
1742;Agricultural;Refinement3_Edited;0.01886392689
1743;Forest/Scrub;Refinement3_Edited;0.000204983003
1744;Forest/Scrub;Refinement3_Edited;0.0001702091007
1745;Forest/Scrub;Refinement3_Edited;0.0006680249652
1746;Agricultural;Refinement3_Edited;0.006898959196
1747;Forest/Scrub;Refinement3_Edited;0.0004127113141
1748;Forest/Scrub;Refinement3_Edited;0.0004795138107
1749;Forest/Scrub;Refinement3_Edited;0.0006661947598
1750;Agricultural;Refinement3_Edited;0.0001098123231
1751;Roads/Railroad;Refinement3_Edited;0.001609665635
1752;Forest/Scrub;Refinement3_Edited;0.0002754459103
1753;Forest/Scrub;Refinement3_Edited;0.000240672008
1754;Agricultural;Refinement3_Edited;0.06851099325
1755;Forest/Scrub;Refinement3_Edited;0.0013598426
1756;Forest/Scrub;Refinement3_Edited;7.137800998e-05
1757;Agricultural;Refinement3_Edited;0.005496106769
1758;Forest/Scrub;Refinement3_Edited;0.008955194945
1759;Buildings/Urban;Refinement3_Edited;0.0006524682195
1760;Forest/Scrub;Refinement3_Edited;0.03226377562
1761;Forest/Scrub;Refinement3_Edited;0.0003459088176
1762;Buildings/Urban;Refinement3_Edited;0.02610879491
1763;Agricultural;Refinement3_Edited;0.002850544886
1764;Buildings/Urban;Refinement3_Edited;0.001518155366
1765;Forest/Scrub;Refinement3_Edited;9.334047459e-05
1766;Agricultural;Refinement3_Edited;0.0007421482833
1767;Forest/Scrub;Refinement3_Edited;0.05297529485
1768;Forest/Scrub;Refinement3_Edited;0.0001528221496
1769;Agricultural;Refinement3_Edited;0.001880536032
1770;Forest/Scrub;Refinement3_Edited;0.04476499349
1771;Forest/Scrub;Refinement3_Edited;0.0002534834457
1772;Forest/Scrub;Refinement3_Edited;7.595352344e-05
1773;Forest/Scrub;Refinement3_Edited;0.0003102198126
1774;Forest/Scrub;Refinement3_Edited;0.0007366576671
1775;Forest/Scrub;Refinement3_Edited;0.0001125576311
1776;Agricultural;Refinement3_Edited;0.003424314274
1777;Buildings/Urban;Refinement3_Edited;0.0016654869
1778;Forest/Scrub;Refinement3_Edited;0.0003303520718
1779;Forest/Scrub;Refinement3_Edited;0.001040471761
1780;Buildings/Urban;Refinement3_Edited;0.001948253631
1781;Forest/Scrub;Refinement3_Edited;0.004324775323
1782;Forest/Scrub;Refinement3_Edited;8.14441396e-05
1783;Forest/Scrub;Refinement3_Edited;0.009278226195
1784;Forest/Scrub;Refinement3_Edited;0.0001647184846
1785;Agricultural;Refinement3_Edited;0.0002196246461
1786;Forest/Scrub;Refinement3_Edited;0.0002809365265
1787;Forest/Scrub;Refinement3_Edited;0.03458722135
1788;Agricultural;Refinement3_Edited;0.0002653797807
1789;Forest/Scrub;Refinement3_Edited;7.046290729e-05
1790;Forest/Scrub;Refinement3_Edited;0.0001519070469
1791;Agricultural;Refinement3_Edited;0.0005673636691
1792;Forest/Scrub;Refinement3_Edited;0.008966176177
1793;Water;Refinement3_Edited;0.01022078197
1794;Forest/Scrub;Refinement3_Edited;0.006644560647
1795;Forest/Scrub;Refinement3_Edited;0.0006744306841
1796;Roads/Railroad;Refinement3_Edited;0.0002333511865
1797;Forest/Scrub;Refinement3_Edited;0.01972778384
1798;Forest/Scrub;Refinement3_Edited;8.235924229e-05
1799;Forest/Scrub;Refinement3_Edited;0.005474144304
1800;Forest/Scrub;Refinement3_Edited;0.0005609579503
