name,Label,Gender,MentionCount,Type,BookID,Location,EventID,X_Coord,Y_Coord,Z_Coord,PersonID
Koenig_50.549.02.0002_Plateau_9@EVT_Koenig_50.549.02.0002_Plateau_18,the Trocme family,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_18,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_9
Koenig_50.549.02.0002_Plateau_6@EVT_Koenig_50.549.02.0002_Plateau_19,the Quakers,they/them/their,5,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_19,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_6
Koenig_50.549.02.0002_Plateau_9@EVT_Koenig_50.549.02.0002_Plateau_19,the Trocme family,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_19,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_9
Koenig_50.549.02.0002_Plateau_7@EVT_Koenig_50.549.02.0002_Plateau_20,Pastor Trocme,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_20,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_7
Koenig_50.549.02.0002_Plateau_9@EVT_Koenig_50.549.02.0002_Plateau_20,the Trocme family,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_20,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_9
Koenig_50.549.02.0002_Plateau_10@EVT_Koenig_50.549.02.0002_Plateau_21,the Quaker in the United States,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_21,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_10
Koenig_50.549.02.0002_Plateau_9@EVT_Koenig_50.549.02.0002_Plateau_21,the Trocme family,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_21,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_9
Koenig_50.549.02.0002_Plateau_0@EVT_Koenig_50.549.02.0002_Plateau_22,me,they/them/their,3,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_22,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_0
Koenig_50.549.02.0002_Plateau_10@EVT_Koenig_50.549.02.0002_Plateau_22,the Quaker in the United States,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_22,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_10
Koenig_50.549.02.0002_Plateau_0@EVT_Koenig_50.549.02.0002_Plateau_23,me,they/them/their,3,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_23,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_0
