name,Label,Gender,MentionCount,Type,BookID,Location,EventID,X_Coord,Y_Coord,Z_Coord,PersonID
Pariente_Fanny_5020_Plateau_35@EVT_Pariente_Fanny_5020_Plateau_35,everybody,unknown,4,Occurrence,Pariente_Fanny_5020_Plateau,Le Chambon-sur-Lignon,EVT_Pariente_Fanny_5020_Plateau_35,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau_35
Pariente_Fanny_5020_Plateau_17@EVT_Pariente_Fanny_5020_Plateau_36,Mr. Trocme,he/him/his,15,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_36,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_17
Pariente_Fanny_5020_Plateau_43@EVT_Pariente_Fanny_5020_Plateau_36,big boys,they/them/their,2,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_36,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_43
Pariente_Fanny_5020_Plateau_17@EVT_Pariente_Fanny_5020_Plateau_37,Mr. Trocme,he/him/his,15,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_37,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_17
Pariente_Fanny_5020_Plateau_56,They,they/them/their,10,Person,Pariente_Fanny_5020_Plateau,,,,,,Pariente_Fanny_5020_Plateau_56
Pariente_Fanny_5020_Plateau_56@EVT_Pariente_Fanny_5020_Plateau_37,They,they/them/their,10,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_37,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_56
Pariente_Fanny_5020_Plateau_17@EVT_Pariente_Fanny_5020_Plateau_38,Mr. Trocme,he/him/his,15,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_38,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_17
Pariente_Fanny_5020_Plateau_61,You,unknown,2,Person,Pariente_Fanny_5020_Plateau,,,,,,Pariente_Fanny_5020_Plateau_61
Pariente_Fanny_5020_Plateau_61@EVT_Pariente_Fanny_5020_Plateau_38,You,unknown,2,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_38,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_61
Pariente_Fanny_5020_Plateau_17@EVT_Pariente_Fanny_5020_Plateau_39,Mr. Trocme,he/him/his,15,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_39,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_17
Pariente_Fanny_5020_Plateau_62,we,,0,Person,Pariente_Fanny_5020_Plateau,,,,,,Pariente_Fanny_5020_Plateau_62
Pariente_Fanny_5020_Plateau_62@EVT_Pariente_Fanny_5020_Plateau_39,we,,0,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_39,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_62
Pariente_Fanny_5020_Plateau_17@EVT_Pariente_Fanny_5020_Plateau_40,Mr. Trocme,he/him/his,15,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_40,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_17
